1.38 2.6839 2.3853 2.507
1.381 2.6648 2.3885 2.5077
1.3813 2.6596 2.3895 2.5079
1.3835 2.6059 2.3997 2.5124
1.3845 2.5865 2.4032 2.5137
1.3852 2.5738 2.4057 2.5142
1.3861 2.5512 2.4093 2.5151
1.387 2.5314 2.4129 2.5153
1.3882 2.5055 2.4182 2.5152
1.3885 2.4977 2.4197 2.5155
1.3944 2.3684 2.449 2.5158
1.3954 2.3513 2.4533 2.5165
1.3996 2.2614 2.4861 2.5122
1.4005 2.227 2.4952 2.5091
1.4019 2.1582 2.5129 2.5061
1.4028 2.1146 2.5221 2.5032
1.4057 2.0402 2.5397 2.4954
1.4065 2.0152 2.5446 2.492
1.4072 1.985 2.5507 2.4888
1.408 1.9609 2.5562 2.4863
1.4104 1.883 2.5737 2.4753
1.4109 1.8544 2.5789 2.4729
1.4132 1.7441 2.5965 2.4591
1.4152 1.681 2.6028 2.4494
1.4157 1.6477 2.6055 2.4459
1.4162 1.5921 2.6081 2.438
1.4162 1.5673 2.6086 2.4346
1.4167 1.5506 2.6089 2.4323
1.2275 11.696 3.234 2.2555
1.4167 0.15685 2.7397 2.2142
