411 4.4523 1.0124 2.6943
412 4.4823 1.0619 2.8031
413 6.2551 1.5665 1.4356
414 6.275 1.6907 1.353
415 6.3768 1.636 1.4055
416 3.9506 1.4749 3.6026
417 4.1071 1.4735 3.5888
418 4.04 1.5482 3.6909
419 2.3645 2.0687 1.1671
420 2.4511 2.1822 1.1107
421 2.4887 2.0327 1.1752
422 4.5217 1.3364 1.4263
423 4.5483 1.4778 1.3328
424 4.6307 1.3944 1.3861
425 9.0802 2.8935 1.0054
426 9.0007 2.8377 1.0371
427 9.0026 2.95 0.97152
428 5.7435 1.1509 1.8465
429 5.8836 1.1686 1.8345
430 4.5472 2.7426 4.1171
431 4.6563 2.8074 4.119
432 4.5346 2.8717 4.0591
433 5.0098 1.4153 1.3758
434 8.9876 3.8471 3.0544
435 8.9383 3.8695 2.9633
436 8.8965 3.8259 3.1016
437 4.472 2.2296 4.1341
438 4.5926 2.2515 4.1545
439 4.5043 2.379 4.1518
440 4.6471 1.7818 3.931
441 4.7927 1.7916 3.9343
442 4.6736 1.8874 4.0226
443 4.3798 3.4741 2.839
444 4.3209 3.4293 2.963
445 4.4616 3.4786 2.9446
446 1.9679 2.7653 0.80052
447 2.0885 2.8381 0.79391
448 3.5604 0.87261 2.4811
449 3.5946 0.84691 2.3349
450 3.7064 0.87398 2.4336
451 5.4653 1.5371 3.4468
452 5.1748 1.2621 1.541
453 5.2576 1.3577 1.4438
454 5.2952 1.2451 1.5759
455 2.7637 3.8066 2.9243
456 2.9378 3.7457 2.9249
457 2.8648 3.8177 2.839
458 2.8646 3.9838 1.9625
459 2.9811 3.9711 1.8488
460 2.8681 3.9762 1.8039
461 8.9735 3.9429 2.7612
462 8.9194 3.9732 2.6648
463 8.85 3.9244 2.777
464 2.5421 3.0053 0.80493
465 2.6862 2.9547 0.81948
466 2.5927 2.8687 0.82017
467 3.6834 3.5364 2.6501
468 3.7933 3.453 2.7455
469 3.8219 3.5009 2.6126
470 11.45 2.9169 3.8358
471 11.356 3.0129 3.8683
472 11.327 2.8752 3.8368
473 4.131 3.1532 3.6789
474 4.2581 3.215 3.637
475 4.115 3.2121 3.5545
476 3.5115 3.3228 0.8999
477 3.5886 3.4259 0.96507
478 3.6469 3.33 0.90047
479 2.9014 3.4515 0.92687
480 2.8029 3.35 0.86612
481 5.7057 2.4623 4.2432
482 5.7054 2.3211 4.2133
483 6.1353 1.1724 1.9358
484 6.2436 1.2381 1.8401
485 6.2709 1.1878 1.9715
486 4.9197 1.5913 3.6369
487 5.066 1.5913 3.611
488 5.0066 1.6605 3.738
489 8.8921 3.4131 0.87849
490 8.7956 3.3045 0.87513
491 8.782 3.4742 0.90488
492 4.7498 1.7075 3.8357
493 4.0325 3.7502 2.0248
494 4.1477 3.7565 1.9156
495 4.0278 3.7825 1.8798
496 4.8905 1.7272 3.8436
497 5.0294 1.7338 3.8338
498 3.7222 3.0253 0.81627
499 3.8255 3.1706 0.83052
500 3.856 3.0427 0.80874
501 5.3148 1.2363 2.9338
502 5.2903 1.1618 2.7996
503 5.4101 1.1952 2.8467
504 2.8366 3.7366 3.0114
505 11.23 3.0266 3.8763
506 5.6018 3.6827 3.2501
507 5.722 3.7056 3.2031
508 5.6491 3.7092 3.1177
509 1.1724 1.1707 2.9053
510 1.2718 1.175 2.9735
511 1.1802 1.2326 3.0388
512 2.283 3.961 1.5139
513 2.272 4.0009 1.6637
514 6.2024 1.8808 1.2268
515 6.3202 1.8224 1.2786
516 6.1551 1.7613 1.2856
517 1.987 2.6176 0.85719
518 2.8283 2.4494 4.0038
519 6.2428 3.2603 0.92934
520 6.3344 3.3608 0.96351
521 6.3463 3.2519 0.9199
522 9.8509 1.7262 1.9725
523 9.7859 1.7043 2.0603
524 9.7437 1.7412 1.9262
525 3.7244 1.1413 3.0827
526 3.7041 1.0624 2.9392
527 3.8224 1.0998 2.996
528 4.9947 1.6088 1.2549
529 5.126 1.6016 1.2602
530 5.0796 1.5126 1.3158
531 4.583 3.3498 3.5874
532 4.6967 3.4265 3.5281
533 4.5602 3.3941 3.4612
534 3.2106 0.83551 2.5146
535 3.3429 0.83999 2.4717
536 6.1613 1.1481 2.0582
537 6.3235 1.1653 2.1066
538 6.1712 1.1251 2.1858
539 2.2049 3.6695 0.99078
540 2.2736 3.5719 0.92436
541 3.6632 3.3303 3.2116
542 5.9529 3.0459 0.88939
543 5.8698 2.9283 0.88481
544 4.4307 1.4759 3.543
545 4.3943 1.4162 3.454
546 4.5259 1.4334 3.4526
547 1.5849 3.9719 2.8181
548 1.7046 3.9548 2.8934
549 1.7154 3.9883 2.77
550 6.4345 3.3937 3.99
551 6.4626 3.4803 3.9183
552 6.3497 3.4668 3.8855
553 4.0816 1.3457 1.4306
554 4.2305 1.3186 1.44
555 4.1633 1.2321 1.5218
556 8.9909 3.7031 3.5569
557 5.9073 3.7656 3.1528
558 5.8317 3.7685 2.9997
559 11.122 3.0441 3.8803
560 11.197 2.9245 3.8637
561 3.933 0.89585 2.1257
562 4.0625 0.92231 2.0661
563 4.0616 0.88913 2.1891
564 3.1077 1.0472 2.964
565 3.2451 1.0765 3.0056
566 3.1128 1.1102 3.0764
567 8.6319 1.7196 3.0002
568 8.5704 1.7491 3.0599
569 8.5808 1.6779 2.9436
570 3.614 2.9525 0.81953
571 3.5801 3.1093 0.82992
572 4.5316 3.1245 3.8836
573 4.4134 3.0468 3.9142
574 6.2831 3.7906 3.4854
575 6.3448 3.7335 3.5994
576 6.4084 3.8341 3.5323
577 4.3836 3.4228 3.082
578 2.346 0.84951 2.6504
579 2.3546 0.81205 2.5086
580 6.3214 1.5613 3.3038
581 6.4499 1.5818 3.3044
582 6.3742 1.6139 3.3868
583 3.2937 2.9276 0.84076
584 3.3947 2.8518 0.84549
585 3.2702 2.7951 0.86616
586 1.3986 2.899 3.8183
587 4.6201 1.1606 2.9545
588 4.7348 1.2044 2.9947
589 3.8892 2.4298 0.9168
590 4.01 2.5393 0.85066
591 4.0245 2.4 0.91272
592 6.0402 3.9362 1.8479
593 6.1125 3.9839 1.9531
594 6.1464 3.9643 1.7933
595 5.1333 2.4189 0.95348
596 5.0753 2.5242 0.91853
597 5.2189 2.5529 0.91639
598 1.916 3.4855 0.81806
599 2.0294 3.4984 0.83992
600 2.9342 2.8145 0.85522
601 2.9483 2.9623 0.83909
602 3.0565 2.8496 0.8571
603 6.2805 4.1177 2.6635
604 6.2964 4.1054 2.832
605 6.3651 4.174 2.7409
606 4.261 3.6316 2.2943
607 4.3513 3.6724 2.1892
608 4.2286 3.6847 2.1523
609 3.6925 3.6182 1.1594
610 3.8305 3.6305 1.1907
611 3.7912 3.5454 1.0793
612 3.7398 3.6902 1.2689
613 3.7824 2.2316 4.0691
614 3.8953 2.1519 4.0638
615 3.9358 2.3042 4.0827
616 4.3885 2.4262 0.88655
617 4.3935 2.5737 0.83007
618 4.5061 2.463 0.88067
619 1.1642 2.7646 3.8126
620 1.029 2.8828 3.783
621 6.7012 1.5063 3.0905
622 6.6212 1.5363 3.1703
623 6.6025 1.459 3.0384
624 3.8284 1.7116 3.8573
625 3.7995 1.62 3.7742
626 3.9275 1.6166 3.7729
627 3.3477 1.0335 2.9174
628 4.8563 2.6802 0.85346
629 4.9698 2.7276 0.85428
630 4.9783 2.6038 0.88492
631 7.9882 3.9301 2.8199
632 7.9153 3.9501 2.7439
633 7.8923 3.9444 2.8717
634 5.0253 2.0182 4.1011
635 5.1291 1.9427 4.0496
636 5.144 2.0509 4.117
637 2.3509 3.8737 1.3191
638 2.4515 3.8267 1.2452
639 2.3212 3.8011 1.1801
640 5.6568 3.7454 1.4861
641 5.7628 3.7385 1.3974
642 2.6496 3.4176 3.4914
643 2.7323 3.4625 3.4213
644 2.6245 3.532 3.3906
645 5.6508 3.7348 2.7535
646 5.7596 3.7614 2.8654
647 5.7695 3.7804 2.7351
648 5.3206 3.6986 1.5062
649 5.4466 3.7056 1.4812
650 5.4199 3.6738 1.3592
651 8.9197 3.9037 2.8533
652 3.3308 2.122 1.1086
653 3.3006 2.2706 1.0493
654 3.4277 2.2622 1.0462
655 3.0794 1.3052 3.3836
656 3.1667 1.2506 3.3032
657 3.271 1.3072 3.3816
658 5.4321 3.7256 2.0834
659 5.3734 3.7073 2.235
660 5.5102 3.7361 2.1982
661 4.0143 1.3964 3.4835
662 4.901 3.4278 3.6765
663 4.9557 3.3545 3.8084
664 5.0389 3.4598 3.6836
665 2.7231 0.98039 2.8951
666 2.8635 1.0024 2.9138
667 2.7465 1.0499 3.0026
668 6.3001 3.3669 3.9736
669 9.2509 2.0137 3.3658
670 9.1464 1.9597 3.2953
671 9.2595 1.9685 3.2828
672 4.1377 1.2008 3.1351
673 4.2879 1.2021 3.1091
674 4.2255 1.2556 3.2162
675 5.8322 1.776 1.2193
676 5.8309 1.8914 1.1606
677 5.9609 1.8532 1.1979
678 2.7942 3.9049 2.6693
679 2.9211 3.8998 2.5879
680 2.8168 3.9345 2.5231
681 2.5153 2.3305 3.9578
682 2.6391 2.3496 3.9804
683 2.5942 2.4845 3.9651
684 8.5413 2.2615 3.7916
685 8.4942 2.3328 3.8532
686 8.4223 2.2289 3.7622
687 6.0751 3.8823 3.0408
688 5.1305 2.0613 1.0742
689 5.2393 2.1678 1.0381
690 5.2739 2.0244 1.0866
691 10.635 2.4011 3.5227
692 10.547 2.329 3.4501
693 10.657 2.3313 3.4478
694 3.1821 1.3558 3.4539
695 1.168 1.5658 1.4615
696 1.2726 1.5216 1.5105
697 1.1716 1.4796 1.567
698 6.321 3.8744 3.3989
699 5.0129 3.5641 3.4524
700 3.9416 0.91674 2.5682
701 4.0889 0.92457 2.537
702 4.0324 0.96143 2.6623
703 8.2774 3.4471 0.90499
704 8.2203 3.3588 0.88999
705 8.1671 3.4812 0.92596
706 5.3166 1.1191 1.8099
707 5.4627 1.1136 1.878
708 5.3552 1.0774 1.9595
709 3.53 1.3103 3.3819
710 3.6235 1.3605 3.4522
711 3.4793 1.3858 3.4921
712 4.0275 3.1002 3.722
713 4.0329 3.0005 3.8389
714 4.169 3.0581 3.8164
715 10.482 2.1849 3.286
716 10.392 2.2208 3.3426
717 10.406 2.1338 3.2239
718 5.4281 3.695 3.0185
719 5.5588 3.7069 3.0147
720 3.3487 1.533 1.3402
721 3.4397 1.4491 1.3846
722 3.3081 1.3878 1.4071
723 6.3176 3.1184 4.1731
724 2.9716 3.5544 0.98783
725 3.1336 3.5042 0.98747
726 3.0417 3.4154 0.92698
727 2.0288 3.9688 1.4682
728 2.0337 4.0141 1.6151
729 2.1516 3.9892 1.5646
730 11.134 1.9491 1.4831
731 11.013 1.9442 1.5107
732 11.105 2.0131 1.3853
733 3.4405 3.8955 2.097
734 3.5177 3.8384 2.2496
735 3.5572 3.8626 2.1052
736 9.4648 3.5097 3.8069
737 9.3589 3.5634 3.7741
738 9.3833 3.4557 3.8653
739 6.0053 3.9436 2.0106
740 7.2657 2.0287 1.0802
741 7.1544 1.9992 1.1104
742 7.2131 2.1227 1.0377
743 3.8759 3.3328 3.13
744 3.8274 3.3812 2.978
745 5.721 1.6923 1.2458
746 6.1819 3.0667 4.1875
747 6.1769 3.184 4.1065
748 5.552 3.7606 2.065
749 5.6237 3.7736 2.175
750 5.6665 3.7978 2.0382
751 5.4618 3.7432 1.9442
752 5.5869 3.7774 1.9174
753 4.4058 0.96304 2.0705
754 4.4123 0.99341 1.9417
755 4.502 0.98523 2.0145
756 3.3749 3.5893 2.8402
757 3.3556 3.5316 2.9711
758 3.4615 3.5059 2.9145
759 6.2847 3.4363 1.0066
760 7.6329 1.7608 1.2226
761 7.5219 1.7435 1.228
762 7.5928 1.839 1.1731
763 5.5115 3.6926 3.1353
764 6.3994 1.3714 1.6682
765 6.2774 1.4058 1.5935
766 6.3944 1.4489 1.5639
767 5.0885 2.7918 0.85257
768 5.1154 2.6569 0.88192
769 7.2928 1.301 2.4086
770 7.2842 1.3245 2.5221
771 7.182 1.2973 2.4799
772 5.9515 3.9235 2.15
773 5.9023 3.8979 2.0658
774 4.7676 2.7311 4.1712
775 4.8955 2.6214 4.2085
776 4.9024 2.7787 4.1836
777 1.7997 1.6106 3.5557
778 1.9199 1.6134 3.5813
779 1.808 1.7214 3.6384
780 6.4286 4.2149 2.6318
781 6.5308 4.2519 2.5241
782 6.4194 4.206 2.4818
783 3.6679 1.286 3.3368
784 3.689 1.2046 3.1992
785 3.7965 1.2546 3.2768
786 8.3257 3.1166 4.0209
787 8.2252 3.1781 4.0161
788 8.2531 3.037 4.0316
789 3.0925 3.9214 1.5858
790 3.0825 3.8796 1.4356
791 4.2927 0.97498 2.6331
792 6.4578 1.2013 2.0996
793 6.4051 1.1634 2.2265
794 5.8763 3.8184 2.8088
795 5.9976 3.8931 2.7591
796 0.90886 1.5682 1.4518
797 1.0284 1.5918 1.4253
798 1.0296 1.5025 1.5458
799 4.2542 1.1485 1.601
800 4.3123 1.2363 1.5126
801 4.3781 1.1733 1.5734
802 4.1498 2.9297 3.9247
803 5.7226 3.6862 3.3028
804 5.7834 3.6644 3.406
805 5.8367 3.7137 3.2582
806 6.04 3.8117 3.1687
807 5.6987 3.7879 1.608
808 5.8165 3.8363 1.6832
809 5.8247 3.7984 1.5382
810 6.3631 1.5233 3.2223
811 4.8977 3.5526 3.3785
812 3.6842 2.216 1.0415
813 3.8022 2.2463 1.0148
814 3.821 2.1378 1.0614
815 5.6205 1.1084 1.9321
816 5.7699 1.1116 1.99
817 6.1884 3.9658 3.0225
818 6.2739 3.9775 3.1625
819 6.2956 4.0406 3.0522
820 4.2783 1.1236 2.9706
821 4.4045 1.1595 3.0077
822 10.252 4.3386 1.5138
823 10.143 4.332 1.6218
824 10.26 4.3669 1.6297
825 6.1721 1.5478 3.3187
826 6.2596 1.6095 3.4089
827 4.5895 3.7116 1.5583
828 4.7265 3.705 1.6393
829 4.6899 3.6961 1.4987
830 5.9884 3.6722 3.4547
831 5.9237 3.5804 3.5929
832 6.0479 3.6245 3.5643
833 6.0209 1.1507 2.625
834 6.1572 1.1584 2.6038
835 6.1181 1.2092 2.7404
836 8.2075 3.9677 2.4706
837 8.1719 3.9823 2.3695
838 8.0874 3.9738 2.4157
